ID, Cloth ID,Age,Review,Rating,Category
10643,877,46,Choral ruffle top,3,Knits
10644,771,35,,4,Pants
10645,879,44,Disappointed,3,Knits
10646,1025,55,I am so happy i got these amazing jeans!!!,5,Jeans
10647,862,26,Gorgeous embroidery,3,Knits
10648,1028,34,,4,Jeans
10649,1068,37,"Perfect, casual pant",5,Pants
10650,877,43,Great design,4,Knits
10651,1083,35,,5,Dresses
10652,1078,36,,5,Dresses
10653,1083,45,Worth every penny,5,Dresses
10654,1083,41,Amazing dress!,5,Dresses
10655,1083,42,Classic and timeless,5,Dresses
10656,1083,27,Boom,5,Dresses
10657,1083,30,Beautiful dress,5,Dresses
10658,1083,44,Such a great fit!,5,Dresses
10659,1083,56,Gorgeous black dress,5,Dresses
10660,1083,29,Perfect black dress,5,Dresses
10661,1083,26,Unique compliment getter,5,Dresses
10662,1083,44,Fabulous!,5,Dresses
10663,1083,40,,5,Dresses
10664,1083,44,Not a $300 dress,3,Dresses
10665,1078,42,Cute dress,4,Dresses
10666,1083,60,Carissima sheath,5,Dresses
10667,1083,30,Beautiful dress!,5,Dresses
10668,1083,37,Another beautiful byron lars dress!,5,Dresses
10669,1083,37,Beautiful idea...,3,Dresses
10670,1083,34,Stunning,5,Dresses
10671,1083,28,Great lbd!,5,Dresses
10672,1083,25,"Beautiful dress, disappointing fit",4,Dresses
10673,1083,47,Beautiful but...,4,Dresses
10674,1002,58,Versital and comfortable,5,Skirts
10675,1083,38,Perfectly delightful!,4,Dresses
10676,1083,45,Fits like a glove,5,Dresses
10677,1078,29,Adorable!,5,Dresses
10678,632,35,Great beach shorts,5,Lounge
10679,1083,26,Just incredible,5,Dresses
10680,1078,36,Adorable,5,Dresses
10681,1022,39,Love these jeans!,5,Jeans
10682,1083,34,Wonderful,5,Dresses
10683,1083,32,Showstopper!,5,Dresses
10684,907,53,,5,Fine gauge
10685,1083,41,,5,Dresses
10686,1002,91,,5,Skirts
10687,1083,45,Ladylike but sexy,5,Dresses
10688,1083,32,I love love this dress,5,Dresses
10689,1083,34,Looking for another reason to wear it!,5,Dresses
10690,1083,32,Amazing dress!!,5,Dresses
10691,1083,36,Love,5,Dresses
10692,1083,34,,5,Dresses
10693,1083,47,Form-fitting yet forgiving,5,Dresses
10694,1083,25,This dress makes me look 20 years younger,5,Dresses
10695,1083,76,Here&amp;#39;s a tip!,5,Dresses
10696,1083,63,My go-to dress for everything,5,Dresses
10697,1083,64,,5,Dresses
10698,1083,50,Meh - pretty but matronly,3,Dresses
10699,1083,38,,5,Dresses
10700,907,64,Very nice!,5,Fine gauge
10701,1083,50,,5,Dresses
10702,871,55,Pleasant surprise!,5,Knits
10703,1083,31,Can i wear this everyday?? amaze!,5,Dresses
10704,1022,31,Buyer beware- stretches out significantly!,2,Jeans
10705,1083,39,"Wanted to love this dress, but the cut is strange",3,Dresses
10706,936,42,Huge,4,Sweaters
10707,1083,32,Amazing,5,Dresses
10708,632,60,Cute cover-up or summer top & shorts!,5,Lounge
10709,1083,40,Beautiful but..,4,Dresses
10710,1083,26,Epitome of elegent,5,Dresses
10711,1022,53,Great jean,5,Jeans
10712,1022,39,Super comfortable and look great!,5,Jeans
10713,1083,55,,5,Dresses
10714,1083,57,Absolutely stunning!,5,Dresses
10715,1083,31,Parisienne chic,5,Dresses
10716,867,34,,5,Knits
10717,865,45,,2,Knits
10718,1066,29,Too flare,2,Pants
10719,867,40,,4,Knits
10720,87,39,,3,Intimates
10721,867,61,So comfy!,5,Knits
10722,456,44,,4,Shorts
10723,865,30,"Flowy, lightweight, and easy",4,Knits
10724,1037,48,Run small,4,Jeans
10725,1037,50,Underwhelming,2,Jeans
10726,456,62,Wide legs but good quality,4,Shorts
10727,1009,38,Not quite cinderella,2,Skirts
10728,865,40,,4,Knits
10729,1066,45,,3,Pants
10730,456,64,Re-ordering two sizes down,5,Shorts
10731,1037,63,Beautiful!,5,Jeans
10732,1066,64,A formal yoga pant,2,Pants
10733,886,53,Not a sweatshirt,4,Knits
10734,865,36,,3,Knits
10735,865,27,Perfect for fall,5,Knits
10736,1037,37,Amazing as usual,5,Jeans
10737,1037,59,"My newest ""best"" leggings, stellar!",5,Jeans
10738,867,45,Lost in translation,2,Knits
10739,1037,42,Runs small,5,Jeans
10740,1067,41,Beautiful,5,Pants
10741,477,24,,5,Sleep
10742,838,39,Nice details,5,Blouses
10743,886,29,Crop top or not?,4,Knits
10744,1067,32,,5,Pants
10745,1066,35,,4,Pants
10746,1037,52,Great look,5,Jeans
10747,1066,38,My new favorite pant,5,Pants
10748,1008,72,Love!!!,5,Skirts
10749,1037,64,Nice velvet leggings,5,Jeans
10750,886,25,A little short,4,Knits
10751,704,35,Perfectly sexy and sweet,5,Intimates
10752,456,42,"Great color, great fit, bring on the sun.",5,Shorts
10753,864,54,Cute !!,4,Knits
10754,1037,37,So soft!,5,Jeans
10755,945,32,,4,Sweaters
10756,960,37,Classic,5,Jackets
10757,864,34,Runs big but cute buy on sale,3,Knits
10758,1030,45,,3,Jeans
10759,1030,37,Runs at least 2 sizes small,2,Jeans
10760,1037,64,"Great color, comfortable.",4,Jeans
10761,864,32,Simple and easy,5,Knits
10762,1081,35,Nice casual dress,4,Dresses
10763,864,56,"Feminine, flattering, and comfortable",5,Knits
10764,1081,28,Shapeless,3,Dresses
10765,864,26,Pj's for the win,5,Knits
10766,864,39,Sale win,3,Knits
10767,1037,42,Great fit and nice color,4,Jeans
10768,864,35,,4,Knits
10769,1037,22,Feel like leggings,5,Jeans
10770,960,67,Had to have this!,5,Jackets
10771,960,26,A classic piece,5,Jackets
10772,209,25,Fun ;),5,Intimates
10773,864,34,,4,Knits
10774,864,39,,5,Knits
10775,1081,38,Easy summer dress,4,Dresses
10776,960,34,A staple piece in your closest!,5,Jackets
10777,1037,34,Great cords,5,Jeans
10778,1037,32,Quality cords,4,Jeans
10779,867,34,Lovely blouse the the v is far too deep,2,Knits
10780,960,56,Not for petites : (,4,Jackets
10781,864,62,Feminine and pretty!,5,Knits
10782,1110,43,Looks better than the picture!,5,Dresses
10783,904,46,Very sheer sides,3,Fine gauge
10784,1110,47,,4,Dresses
10785,1110,28,Flirty and fun,5,Dresses
10786,1038,57,Stylist,5,Jeans
10787,1078,35,,5,Dresses
10788,907,48,Perfect cropped sweater,5,Fine gauge
10789,1020,32,,3,Skirts
10790,907,28,"Love the style, however was a disappointment",2,Fine gauge
10791,996,48,Ethereal and feminine.,5,Skirts
10792,907,26,Cute but ...,4,Fine gauge
10793,1110,36,"Super cute on, colors completely faded",2,Dresses
10794,1110,39,Fun and flirty,5,Dresses
10795,868,39,"Soft, rich blue",5,Knits
10796,315,40,,1,Swim
10797,315,43,Nice fit -- but colors vary!,5,Swim
10798,1003,29,Meh,3,Skirts
10799,1104,44,Mixed bag,3,Dresses
10800,1110,25,Perfect dress for work,4,Dresses
10801,22,30,Please bring this shirt back!!!,5,Knits
10802,125,35,Romantic top,4,Layering
10803,868,56,Comfortable and flattering,5,Knits
10804,907,67,Perfect little sweater,5,Fine gauge
10805,1078,83,Lovely!!!!!!,5,Dresses
10806,907,53,,5,Fine gauge
10807,907,40,,1,Fine gauge
10808,907,35,Feminine sweater,5,Fine gauge
10809,1110,42,Love at first sight,5,Dresses
10810,437,39,Great romper,5,Pants
10811,1110,66,"Beautiful, but too big.",5,Dresses
10812,907,60,Very pretty but didn't work,3,Fine gauge
10813,437,36,Modern meets vintage cool romper,5,Pants
10814,1110,41,Perfect!,5,Dresses
10815,907,53,Sweet little cardie,4,Fine gauge
10816,1110,46,Very cute and comfy,4,Dresses
10817,907,62,"Nice sweater, on sale too!",5,Fine gauge
10818,315,38,,4,Swim
10819,1020,22,Bright and colorful!,5,Skirts
10820,907,60,Didn't work for me,1,Fine gauge
10821,1110,34,Cute dress,5,Dresses
10822,1110,32,Cute and functional=win win,5,Dresses
10823,1020,58,"Beautiful skirt, but runs small",4,Skirts
10824,907,23,,5,Fine gauge
10825,1110,35,This dress! <3,5,Dresses
10826,907,31,,2,Fine gauge
10827,1003,33,Please and thank you,4,Skirts
10828,1038,57,Stunning and worth the full price.,5,Jeans
10829,1110,57,Cute dress for work and play,5,Dresses
10830,907,29,Not your mother's cardigan,5,Fine gauge
10831,1110,45,Hidden beauty,5,Dresses
10832,1078,20,Not for me,1,Dresses
10833,1110,30,New favorite dress,5,Dresses
10834,1038,53,"Very cute, nice details, good fit",5,Jeans
10835,1038,47,Buy them!,5,Jeans
10836,1110,73,Too thick for spring summer,4,Dresses
10837,1078,39,Style dilemma,4,Dresses
10838,1110,39,Someone please trade me your medium,5,Dresses
10839,1078,66,An original!,5,Dresses
10840,1110,33,Great find and buy,5,Dresses
10841,1078,40,Not quite happening,3,Dresses
10842,1110,37,Super cute and worth the splurge!,5,Dresses
10843,1078,65,,5,Dresses
10844,1078,64,Sad sack,1,Dresses
10845,1110,32,Excellent dress!,5,Dresses
10846,907,34,Goes with everything,5,Fine gauge
10847,1110,65,Outstanding!,5,Dresses
10848,125,34,Beautiful top ruined by styling,2,Layering
10849,437,48,Chesty women need to size up,4,Pants
10850,854,61,Love this tee!,5,Knits
10851,854,69,"Nice design, runs large",3,Knits
10852,1081,35,Lovely dress,4,Dresses
10853,1081,35,My my my,5,Dresses
10854,939,57,Great piece!,5,Sweaters
10855,854,44,,5,Knits
10856,1081,33,,5,Dresses
10857,1025,45,Perfect black jeans,5,Jeans
10858,743,31,,2,Intimates
10859,1025,45,My new favorite jean!,5,Jeans
10860,863,33,Great color and drape,4,Knits
10861,1081,48,Comfort and style,4,Dresses
10862,1081,54,,5,Dresses
10863,860,30,Cute!,5,Knits
10864,992,57,"Unique, pretty asymmetric skirt",5,Skirts
10865,1081,39,Unforgetable dress,5,Dresses
10866,1081,34,,5,Dresses
10867,863,61,A staple in my wardrobe now,5,Knits
10868,1081,39,Long sleeves and too long for shorter gals,4,Dresses
10869,863,30,,5,Knits
10870,1099,54,,4,Dresses
10871,863,56,Bright & light,5,Knits
10872,1081,44,Love it!,5,Dresses
10873,1099,37,My new favorite,5,Dresses
10874,860,25,Runs small!!,4,Knits
10875,119,48,,4,Swim
10876,119,30,Great product for a great price!!,5,Swim
10877,1081,46,"Love the fabric and colors, but...",3,Dresses
10878,860,25,Perfect lightweight tee!,5,Knits
10879,1099,36,,1,Dresses
10880,863,45,Great sweater,4,Knits
10881,1081,35,,5,Dresses
10882,854,37,Perfect summer staple,5,Knits
10883,863,66,Great find,5,Knits
10884,1081,42,Soft,5,Dresses
10885,960,64,Is this top orange or red,5,Jackets
10886,1081,49,An elegant comfortable dress,5,Dresses
10887,1081,23,Love it,5,Dresses
10888,1081,43,Great dress,4,Dresses
10889,863,57,,4,Knits
10890,1026,49,,5,Jeans
10891,1081,39,Gorgeous dress,5,Dresses
10892,863,39,Great lightweight piece!,5,Knits
10893,1099,40,Not lined and low quality silk... disappointed!,2,Dresses
10894,1099,44,Beautiful but not lined.,4,Dresses
10895,863,37,Left of center always does it right!,5,Knits
10896,863,65,Bright and fun,4,Knits
10897,119,20,,5,Swim
10898,860,26,Not if you're busty,2,Knits
10899,1081,41,Great for many occasions,5,Dresses
10900,1081,43,My new favorite dress,5,Dresses
10901,1026,37,Love,5,Jeans
10902,759,66,Underwhelming,1,Lounge
10903,1081,34,,1,Dresses
10904,815,26,Pretty back,3,Blouses
10905,1081,58,,5,Dresses
10906,1025,47,Perfect fit,5,Jeans
10907,1081,34,Spanx,5,Dresses
10908,1081,24,,5,Dresses
10909,992,45,,5,Skirts
10910,1099,30,Beautiful dress - runs long!,4,Dresses
10911,1081,34,Great dress but runs large,5,Dresses
10912,1081,52,Elegant for work or night out,4,Dresses
10913,1027,35,Slightly disappointed,3,Jeans
10914,863,56,Soft and playful,5,Knits
10915,854,36,,5,Knits
10916,815,62,,5,Blouses
10917,854,40,Pretty details,4,Knits
10918,960,48,Gorgeous color and material,4,Jackets
10919,1083,53,Beautiful,5,Dresses
10920,1086,69,"Cute, but not for me",4,Dresses
10921,1092,56,Pretty dress,5,Dresses
10922,1092,21,Bold and beautiful,5,Dresses
10923,1094,28,Fits weird,2,Dresses
10924,1083,56,Beautiful!,5,Dresses
10925,1083,41,Beautiful dress,5,Dresses
10926,1092,33,Two dresses in one,4,Dresses
10927,1083,37,Beautiful dress,5,Dresses
10928,1086,33,Quality issues,3,Dresses
10929,1083,35,Beautiful dress!!,5,Dresses
10930,1083,30,Gorgeous dress but received it damaged,3,Dresses
10931,1083,41,,3,Dresses
10932,1094,39,Interesting neckline,4,Dresses
10933,1083,62,Beautiful but overpriced,4,Dresses
10934,1092,48,"Great quality, amazing dress",5,Dresses
10935,1092,64,,5,Dresses
10936,1092,42,Buy this dress. now.,5,Dresses
10937,1083,35,Spring for this dress now!,5,Dresses
10938,1083,39,Pretty but short,4,Dresses
10939,1092,39,Too much fabric for me,4,Dresses
10940,1094,69,Disappointed,2,Dresses
10941,1086,34,The best dress ever!,5,Dresses
10942,1092,47,Lovely and comfortable,5,Dresses
10943,172,70,Soft and beautiful,5,Sleep
10944,1092,37,Just perfect,5,Dresses
10945,172,37,Cozy,5,Sleep
10946,172,20,So comfortable,5,Sleep
10947,1107,47,Cute but not for me,4,Dresses
10948,1092,25,The perfect swing dress,5,Dresses
10949,1107,43,"This is not 39"" from shoulder",3,Dresses
10950,1092,65,Great dress!,5,Dresses
10951,1083,54,Gorgeous dress!,5,Dresses
10952,1083,37,"Beautiful, elegant and new spin on lbd",4,Dresses
10953,1083,50,I love this dress!,5,Dresses
10954,1094,52,Dress it up or down,5,Dresses
10955,1092,43,"Beautiful dress, but not exactly as expected.",3,Dresses
10956,1092,49,Disappointing,2,Dresses
10957,986,33,Cute kimono,5,Jackets
10958,1086,35,Great style and comfort,5,Dresses
10959,1083,55,Not good for florida,3,Dresses
10960,1053,52,Super cute summer romper!,5,Pants
10961,1086,25,,5,Dresses
10962,1094,52,Love!,5,Dresses
10963,1092,41,Dainty and darling,5,Dresses
10964,1083,36,Gor-geous,5,Dresses
10965,1086,36,Flattering classic with a bit of flair,4,Dresses
10966,1094,47,Fit is nothing like the photo,1,Dresses
10967,1092,42,Too much fabric...horrible design,1,Dresses
10968,1092,38,High quality dress,5,Dresses
10969,1008,33,Different in person,3,Skirts
10970,1092,35,,2,Dresses
10971,1083,61,Gorgeous lace dress!,5,Dresses
10972,934,56,Gorgeous and comfy,5,Sweaters
10973,172,36,Great travel piece,5,Sleep
10974,1092,47,Didn't work for me!,3,Dresses
10975,1092,48,,5,Dresses
10976,1092,21,Beautiful dress!,5,Dresses
10977,1086,66,Amazing!,5,Dresses
10978,1008,43,Beautiful,5,Skirts
10979,1092,38,Preggers,2,Dresses
10980,1092,37,Oh my goodness!,5,Dresses
10981,1092,41,Comfortable and fun!,5,Dresses
10982,172,22,Comfy but not cohesive,3,Sleep
10983,1092,75,Gorgeous!,5,Dresses
10984,1092,43,Lovely in person-check stores for availability,5,Dresses
10985,1107,41,Cute! not for me,3,Dresses
10986,1092,49,Not quite what i expected,3,Dresses
10987,1092,36,,5,Dresses
10988,1092,40,Soooo pretty,5,Dresses
10989,1092,53,,5,Dresses
10990,1092,35,Love everything,5,Dresses
10991,1092,43,Obsessed,5,Dresses
10992,1083,36,"Classic, sexy dress",5,Dresses
10993,1092,41,Striking print comfy swing,4,Dresses
10994,1086,60,Just ok,2,Dresses
10995,172,42,Cozy in the front,4,Sleep
10996,1092,36,Worth the wait,4,Dresses
10997,172,46,Cozy wrap sweatshirt,2,Sleep
10998,1008,33,"Elegant, modern, and fun!",5,Skirts
10999,1086,39,Perfect winter shift,5,Dresses
11000,1086,48,Perfect in every way,5,Dresses
11001,1086,44,Lovely look but disappointing quality,3,Dresses
11002,986,34,Airy and light,5,Jackets
11003,1086,26,Amazing dress!!,5,Dresses
11004,1083,44,Stunning!,5,Dresses
11005,990,39,Great comfy basic,5,Skirts
11006,1092,32,Love!,4,Dresses
11007,1092,35,I don't want to take it off ever!,5,Dresses
11008,1086,35,Disappointed,5,Dresses
11009,172,24,A dream,5,Sleep
11010,1066,59,,3,Pants
11011,1093,32,Love it,5,Dresses
11012,943,75,,3,Sweaters
11013,1093,58,Gorgeous dress,5,Dresses
11014,825,65,Loved the blouse,2,Blouses
11015,1094,56,Beautiful silk shirtdress,5,Dresses
11016,1093,40,Many compliments,5,Dresses
11017,1093,51,Beautiful dress,5,Dresses
11018,1086,29,Better online,3,Dresses
11019,1035,51,Not like the old pilcro,2,Jeans
11020,877,40,Worth every penny!,5,Knits
11021,1035,32,,1,Jeans
11022,1093,42,,4,Dresses
11023,943,27,,4,Sweaters
11024,1035,64,They are tapered! why?!,1,Jeans
11025,1050,66,,4,Pants
11026,830,66,Strange fit,2,Blouses
11027,830,27,Gorgeous and feminine,5,Blouses
11028,143,38,,5,Layering
11029,872,35,Cute top,4,Knits
11030,877,49,Comfortable and stylish layering piece,5,Knits
11031,823,66,Sleeves destroy this beautiful blouse,1,Blouses
11032,872,64,Great buy,5,Knits
11033,1093,63,,5,Dresses
11034,877,28,Love it!,5,Knits
11035,1093,53,Gorgeous but not flattering,3,Dresses
11036,1093,62,"Beautiful, but...",4,Dresses
11037,1050,36,I'm tall and it's perfect,5,Pants
11038,830,51,Beautiful top,5,Blouses
11039,1093,34,Did not look good on me,2,Dresses
11040,1050,30,Very cute but runs large,3,Pants
11041,1050,77,My favorite new item for spring/summer!,5,Pants
11042,1093,46,Gorgeous dress - but a little heavy for a hot day,5,Dresses
11043,12,28,Beautiful staple item,5,Knits
11044,877,37,Great jacket,5,Knits
11045,1093,42,"Very pretty, just not for me",4,Dresses
11046,1093,39,I'm serious,5,Dresses
11047,1094,39,Why isn't this sold out?,5,Dresses
11048,356,27,Super comfortable,5,Lounge
11049,1093,34,Gorgeous,5,Dresses
11050,1050,35,Runs large...good for ego!,5,Pants
11051,1093,36,Beautiful dress,5,Dresses
11052,1050,26,Comfy and stylish,5,Pants
11053,1103,43,Adorable versatile maxi - great for tall girls,4,Dresses
11054,866,45,Gorgeous and elegant!,5,Knits
11055,1092,45,,2,Dresses
11056,866,51,Lovely,4,Knits
11057,664,34,Very cute & comfy!,4,Sleep
11058,1092,53,Sweet printed dress,5,Dresses
11059,866,43,Beautiful and soft,5,Knits
11060,403,36,Love my new workout clothes!!,5,Swim
11061,1103,52,Craftsmanship,3,Dresses
11062,831,31,Beautiful detail but delicate,4,Blouses
11063,868,52,Warm and comfortable,5,Knits
11064,791,53,Love the big front pocket,5,Lounge
11065,1092,35,Love this dress,5,Dresses
11066,866,41,Nice quality peplum top for fall,4,Knits
11067,866,38,Beautiful peplum!,5,Knits
11068,403,43,"Fun, and oh so soft!",4,Swim
11069,1086,53,Love this!!!,5,Dresses
11070,1086,47,"Amazing, highly recommend",5,Dresses
11071,1103,43,Maxi polka dots,4,Dresses
11072,1092,27,Does not look good in person- strawberry shortcake,1,Dresses
11073,1086,39,Pretty pleasing,5,Dresses
11074,628,60,Cute cover-up or summer top & shorts!,5,Lounge
11075,664,60,The entire set is so cute!!!,5,Sleep
11076,866,57,Classic!,4,Knits
11077,831,49,Better in person,4,Blouses
11078,90,41,,5,Legwear
11079,876,56,Great peasant top,5,Knits
11080,873,47,Soft delicate casual top,5,Knits
11081,1030,56,Run two sizes too small,5,Jeans
11082,90,41,,5,Legwear
11083,90,27,,3,Legwear
11084,90,62,The perfect leggings,5,Legwear
11085,90,39,Better than leggings!,5,Legwear
11086,208,31,Must see in person,5,Layering
11087,872,31,Great but need something under it,4,Knits
11088,90,37,,5,Legwear
11089,829,39,See-through,4,Blouses
11090,872,55,Great fall top,5,Knits
11091,90,30,Great leggings!,4,Legwear
11092,829,50,Soft beautiful top,5,Blouses
11093,873,21,Super pretty - not sure how to wear,2,Knits
11094,873,41,Beautiful but too short!,4,Knits
11095,1030,42,,4,Jeans
11096,873,39,,5,Knits
11097,829,39,Really pretty!,3,Blouses
11098,873,34,Very cute!,5,Knits
11099,873,35,Beautiful blouse,5,Knits
11100,90,52,Good basic,5,Legwear
11101,1110,29,Nearly perfect!,5,Dresses
11102,90,48,Stylish,5,Legwear
11103,873,49,Beauty meets comfort,5,Knits
11104,876,43,Rediculously small,1,Knits
11105,829,50,Rather cheap looking,2,Blouses
11106,829,70,I loved this blouse - except for the sizing,3,Blouses
11107,90,36,Love them,5,Legwear
11108,872,42,"Super nice, can use as is or layer it",5,Knits
11109,90,43,Too much like jodphurs!,2,Legwear
11110,90,51,Best leggings ever,4,Legwear
11111,873,40,The beauty is in the details,5,Knits
11112,829,23,"Beautiful design, way too large",2,Blouses
11113,90,58,Stretched out upon receipt,1,Legwear
11114,829,37,Stunning,5,Blouses
11115,873,56,"Beautiful, casual or dressy",5,Knits
11116,876,51,Great peasant-style top!,5,Knits
11117,829,46,Buttondown,2,Blouses
11118,829,37,Beautiful!,4,Blouses
11119,90,34,Feel like leggings - look like pants!,5,Legwear
11120,1075,43,"Special, special, special!",5,Dresses
